ID,Address,Latitude,Longitude,IsAStudio,Beds,Baths,Size,LotSize,LotSizeUnit,BuiltInYear,DateOfSale,SalePrice
63197354,"765 Market St APT 31H, San Francisco, CA",37786220,-122404310,False,2.0,3.0,1434.0,,,2001.0,12/17/15,2.8
63197592,"3021 20th St, San Francisco, CA",37758878,-122411147,False,1.0,2.0,1267.0,,,1890.0,12/7/15,1.1
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1075.0,,,2002.0,1/21/16,0.98
64969458,"320 Alabama St APT 11, San Francisco, CA",37765164,-122412750,False,3.0,2.5,1809.0,,,2003.0,12/1/15,1.6
64969751,"2412 Harrison St APT 104, San Francisco, CA",37758487,-122412814,False,2.0,3.0,1723.0,,,2002.0,11/13/15,1.35
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1075.0,,,2002.0,12/4/15,0.895
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1255.0,,,2002.0,12/11/15,0.906667
64969894,"140 S Van Ness Ave UNIT 1021, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1160.0,,,2002.0,12/3/15,1.01
64969930,"2412 Harrison St APT 109, San Francisco, CA",37758487,-122412814,False,1.0,2.0,1309.0,,,2002.0,11/12/15,1.2
64971338,"108 Cervantes Blvd, San Francisco, CA",37804352,-122439281,False,3.0,,1993.0,,,1935.0,11/17/15,2.1
64971339,"3466 Scott St, San Francisco, CA",37802104,-122441277,False,2.0,1.0,1371.0,,,1925.0,11/17/15,0.538
64971431,"527 Broderick St, San Francisco, CA",37775169,-122439907,False,3.0,3.0,1518.0,,,1900.0,12/4/15,1.82
64971857,"1436 Vallejo St, San Francisco, CA",37797200,-122421035,False,,5.0,4554.0,1920.0,sqft,1925.0,12/18/15,1.21
64972330,"499 33rd Ave APT 101, San Francisco, CA",37779990,-122493690,False,2.0,2.0,879.0,,,2004.0,11/30/15,0.3
64972332,"499 33rd Ave APT 103, San Francisco, CA",37779990,-122493690,False,2.0,2.0,1375.0,,,2004.0,11/30/15,0.4
64972340,"499 33rd Ave APT 305, San Francisco, CA",37779990,-122493690,False,4.0,,2397.0,,,2004.0,12/15/15,1.34
64972342,"499 33rd Ave APT 310, San Francisco, CA",37779990,-122493690,False,3.0,,1751.0,,,2004.0,11/20/15,1.08
64972578,"333 1st St PH 2103, San Francisco, CA",37787029,-122393638,False,1.0,1.0,713.0,,,2004.0,12/15/15,1.03
64972644,"355 1st St UNIT S909, San Francisco, CA",37787031,-122393642,False,2.0,2.0,995.0,,,2004.0,12/11/15,1.25
64972682,"355 1st St UNIT 1503, San Francisco, CA",37787029,-122393600,False,1.0,1.0,795.0,,,2004.0,1/3/16,1.12
64972688,"355 1st St UNIT 1602, San Francisco, CA",37787029,-122393638,False,2.0,2.0,1239.0,,,2004.0,12/30/15,1.5
64972695,"355 1st St UNIT 1702, San Francisco, CA",37787029,-122393600,False,2.0,2.0,1166.0,,,2004.0,1/7/16,1.57
64972712,"355 1st St UNIT S1905, San Francisco, CA",37787031,-122393642,False,1.0,1.0,691.0,,,2004.0,11/20/15,0.86
64972881,"1 Crescent Way APT 1402, San Francisco, CA",37710850,-122390182,False,2.0,2.0,1063.0,,,2001.0,12/31/15,0.66
64972890,"101 Crescent Way APT 2102, San Francisco, CA",37710918,-122389238,False,2.0,2.0,1063.0,,,2001.0,11/20/15,0.488
67394276,"400 Beale St APT 408, San Francisco, CA",37786910,-122390925,False,1.0,1.0,694.0,,,2002.0,11/24/15,0.699
67394607,"200 Townsend St UNIT 45, San Francisco, CA",37778904,-122393325,False,1.0,2.0,856.0,,,2003.0,12/7/15,0.875
67394883,"380 10th St UNIT 27, San Francisco, CA",37771683,-122411809,False,2.0,2.0,1305.0,,,2004.0,11/17/15,1.15
67394898,"8300 Oceanview Ter APT 306, San Francisco, CA",37710480,-122467645,False,1.0,1.0,745.0,,,2002.0,11/20/15,0.51
67394949,"1452 Bush St UNIT 1, San Francisco, CA",37788838,-122421268,False,2.0,2.5,1176.0,,,2004.0,12/10/15,1.08
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA",37710480,-122467645,False,1.0,1.0,700.0,,,2002.0,12/21/15,0.542
69817329,"955 Excelsior Ave, San Francisco, CA",37722655,-122425573,False,4.0,4.0,2134.0,2495.0,sqft,2005.0,11/13/15,1.15
69817812,"9 Lafayette St # 3, San Francisco, CA",37773411,-122417548,False,2.0,2.0,1215.0,,,2003.0,12/11/15,0.975
69817917,"200 Brannan St APT 413, San Francisco, CA",37783594,-122390725,False,1.0,2.0,1048.0,,,2004.0,1/4/16,0.995
69817944,"767 Bryant St, San Francisco, CA",37776359,-122401564,False,1.0,2.0,908.0,,,2002.0,12/22/15,0.769
69817953,"767 Bryant St APT 402, San Francisco, CA",37776359,-122401564,False,,,931.0,,,2002.0,12/21/15,0.769
69817957,"767 Bryant St APT 407, San Francisco, CA",37776354,-122401570,False,1.0,2.0,908.0,,,2002.0,12/22/15,0.769
69818990,"3 Lupine Ave, San Francisco, CA",37784322,-122449645,False,3.0,2.0,1700.0,,,1950.0,12/18/15,1.75
69819284,"501 Beale St UNIT 9H, San Francisco, CA",37786235,-122389068,False,2.0,2.0,1161.0,,,2006.0,11/18/15,1.95
69819412,"250 King St UNIT 410, San Francisco, CA",37777645,-122393430,False,1.0,1.0,822.0,,,2004.0,12/1/15,0.759
69819469,"250 King St UNIT 1304, San Francisco, CA",37777645,-122393430,False,1.0,1.0,587.0,,,2004.0,11/12/15,0.645
69819637,"260 King St UNIT 815, San Francisco, CA",37777641,-122393417,False,1.0,1.0,903.0,,,2004.0,2/8/16,0.8
69819664,"260 King St UNIT 1205, San Francisco, CA",37777191,-122393394,False,2.0,2.0,1488.0,,,2004.0,11/16/15,1.48
69819708,"260 King St UNIT 421, San Francisco, CA",37777641,-122393417,False,1.0,1.0,695.0,,,2004.0,12/15/15,0.731
69819769,"260 King St UNIT 723, San Francisco, CA",37775996,-122394828,False,2.0,2.0,928.0,,,2004.0,11/17/15,1.01
69819845,"260 King St UNIT 769, San Francisco, CA",37777191,-122393394,False,1.0,1.0,748.0,,,2004.0,11/20/15,0.815
69819930,"2311 Scott St APT 1, San Francisco, CA",37791370,-122439704,False,3.0,2.0,1986.0,,,1965.0,12/29/15,2.72
69820025,"270 Valencia St APT 503, San Francisco, CA",37768520,-122422592,False,2.0,1.0,747.0,,,2005.0,12/18/15,0.89
69820026,"270 Valencia St APT 505, San Francisco, CA",37768520,-122422592,False,1.0,1.0,657.0,,,2005.0,12/18/15,0.89
69820035,"760 Treat Ave # 1, San Francisco, CA",37757970,-122413821,False,3.0,2.0,1275.0,,,1900.0,12/14/15,1.53
71713698,"50 Lansing St UNIT 201, San Francisco, CA",37786148,-122394291,False,2.0,2.0,1202.0,,,2006.0,12/4/15,1.2
72547405,"35 Lakeshore Ct, Richmond, CA",37733787,-122490486,False,1.0,1.0,549.0,,,1991.0,1/19/16,0.26
72549972,"15 Lakeshore Ct, Richmond, CA",37731563,-122494537,False,2.0,1.0,869.0,,,1991.0,11/18/15,0.349
72554809,"209 Lakeshore Ct, Richmond, CA",37729995,-122497001,False,1.0,1.0,549.0,,,1991.0,1/8/16,0.23
79841177,"350 Broderick St APT 226, San Francisco, CA",37773649,-122438870,False,2.0,2.0,928.0,,,2007.0,12/4/15,1.09
79841585,"38 Belcher St APT 2, San Francisco, CA",37768651,-122430499,False,2.0,1.0,862.0,,,,11/20/15,1.1
79841626,"6542 Fulton St, San Francisco, CA",37771905,-122502038,False,2.0,1.0,994.0,,,1937.0,12/8/15,0.8
79843553,"1015 Ashbury St APT 2, San Francisco, CA",37764320,-122446342,False,2.0,2.0,1252.0,,,1913.0,2/4/16,1.35
79843912,"1327 Cabrillo St, San Francisco, CA",37774707,-122472938,False,3.0,1.0,1755.0,,,1922.0,12/14/15,1.28
79844263,"555 4th St, San Francisco, CA",37779422,-122396712,False,1.0,1.0,670.0,1.0,ac,2006.0,11/16/15,0.788
79844821,"638 19th St UNIT 10, San Francisco, CA",37762084,-122389007,False,3.0,2.5,1467.0,,,2007.0,12/30/15,1.52
79845444,"988 Fulton St APT 326, San Francisco, CA",37778057,-122432510,False,1.0,1.0,417.0,,,1999.0,1/28/16,0.555
79846075,"1562 22nd St, San Francisco, CA",37757671,-122396586,False,3.0,2.0,2542.0,,,2006.0,12/23/15,1.67
79846566,"199 Tiffany Ave APT 202, San Francisco, CA",37744274,-122421340,False,2.0,2.0,1118.0,,,2004.0,11/10/15,1.19
79846666,"555 4th St UNIT 513, San Francisco, CA",37779422,-122396712,False,2.0,2.0,1177.0,,,2006.0,12/16/15,1.18
79846985,"555 4th St UNIT 728, San Francisco, CA",37779048,-122397178,False,1.0,1.0,671.0,,,2006.0,11/16/15,0.788
80730869,"260 King St UNIT 817, San Francisco, CA",37777191,-122393394,False,,1.0,759.0,,,2004.0,11/10/15,0.75
80730989,"2002 3rd St APT 212, San Francisco, CA",37763988,-122389167,False,2.0,2.0,1358.0,,,2002.0,1/22/16,1.1
80731709,"35 Lucerne St # C, San Francisco, CA",37773727,-122401537,False,,,1446.0,,,1997.0,12/18/15,0.969
80731986,"59 Rodgers St # B, San Francisco, CA",37775070,-122408775,False,1.0,1.0,800.0,,,2000.0,11/20/15,0.8
80732028,"83 Lafayette St APT 4, San Francisco, CA",37772805,-122416538,False,1.0,1.0,1008.0,,,1993.0,12/23/15,0.76
80732173,"2080 3rd St APT 8, San Francisco, CA",37763302,-122389100,False,1.0,2.0,998.0,,,1998.0,12/17/15,0.875
80732939,"125 Gilbert St APT 17, San Francisco, CA",37773223,-122401916,False,1.0,1.5,1047.0,,,1996.0,11/16/15,0.875
80734665,"142 Russ St STE 5, San Francisco, CA",37778152,-122407806,False,2.0,2.0,2198.0,,,1999.0,12/20/15,1.48
80735046,"260 King St UNIT 703, San Francisco, CA",37777191,-122393394,False,2.0,2.0,1286.0,,,2004.0,12/3/15,1.27
80735111,"188 Minna St APT 28B, San Francisco, CA",37786289,-122401374,False,2.0,2.5,1740.0,,,2005.0,12/17/15,2.85
80735775,"650 Delancey St APT 203, San Francisco, CA",37782775,-122389686,False,2.0,2.0,1619.0,,,1996.0,12/16/15,2.17
80736058,"720 York St UNIT 201, San Francisco, CA",37759831,-122409205,False,1.0,1.0,867.0,,,1999.0,11/25/15,0.9
80737517,"303 Langton St # 2, San Francisco, CA",37773690,-122404988,False,2.0,1.5,1220.0,,,1997.0,11/25/15,0.85
80738064,"761 Tehama St APT 1, San Francisco, CA",37775009,-122411787,False,2.0,2.0,1401.0,,,2001.0,12/3/15,0.75
80738317,"650 Delancey St APT 109, San Francisco, CA",37782577,-122389991,False,,2.0,1554.0,,,1996.0,12/4/15,1.95
80738981,"400 Beale St APT 1308, San Francisco, CA",37786910,-122390925,False,1.0,1.0,680.0,,,2002.0,11/16/15,0.00365
80741376,"1310 Minnesota St # 29, San Francisco, CA",37753700,-122390068,False,1.0,2.0,1000.0,,,2002.0,11/20/15,1.12
80741391,"340 6th St UNIT 303, San Francisco, CA",37777801,-122405227,False,,,2176.0,4500.0,sqft,1997.0,12/31/15,0.0057
80742238,"2002 3rd St APT 213, San Francisco, CA",37763988,-122389167,False,2.0,2.0,1354.0,,,2002.0,12/29/15,1.1
80742310,"400 Beale St APT 1407, San Francisco, CA",37786910,-122390925,False,2.0,2.0,1102.0,,,2001.0,12/31/15,1.05
80743040,"188 S Park St APT 6, San Francisco, CA",37781016,-122395070,False,3.0,2.5,1456.0,,,2002.0,12/16/15,1.48
80744434,"950 Harrison St UNIT 101, San Francisco, CA",37778388,-122403190,False,3.0,2.0,1642.0,,,2000.0,12/15/15,0.98
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA",37786632,-122399101,False,1.0,1.0,702.0,,,2004.0,2/3/16,0.908
80746381,"400 Beale St APT 2506, San Francisco, CA",37786910,-122390925,False,2.0,2.0,1215.0,,,2002.0,12/28/15,1.2
80746693,"142 Russ St APT 4, San Francisco, CA",37778152,-122407806,False,3.0,2.5,2326.0,,,1999.0,11/25/15,1.73
80747397,"175 Russ St APT 14, San Francisco, CA",37778156,-122406990,False,,,1361.0,,,2003.0,12/10/15,1.19
80747693,"1050 N Point St APT 1606, San Francisco, CA",37805426,-122424814,False,2.0,2.0,,,,1963.0,12/30/15,1.35
80748857,"999 16th St APT 17, San Francisco, CA",37766197,-122396560,False,1.0,1.5,1140.0,,,1998.0,12/14/15,0.82
80749447,"199 New Montgomery St UNIT 1201, San Francisco, CA",37786632,-122399101,False,2.0,2.0,971.0,,,2004.0,11/10/15,1.15
80749465,"16 Jennifer Pl, San Francisco, CA",37780017,-122402328,False,2.0,,1367.0,,,2000.0,11/16/15,0.95
80750153,"1099 23rd St APT 1, San Francisco, CA",37755009,-122390599,False,1.0,2.0,687.0,,,2000.0,12/3/15,0.801
80750787,"370 De Haro St # TB3, San Francisco, CA",37765460,-122402137,False,1.0,2.0,1180.0,,,1999.0,11/18/15,1.12
80751734,"300 Beale St APT 504, San Francisco, CA",37788139,-122392578,False,1.0,1.0,754.0,,,1937.0,12/15/15,0.75
80752101,"60 Rausch St APT 401, San Francisco, CA",37776125,-122409677,False,3.0,2.5,1703.0,,,2002.0,12/11/15,1.88
80755226,"2600 18th St STE 22, San Francisco, CA",37762136,-122408479,False,2.0,2.0,1662.0,,,1999.0,11/18/15,1.25
80755560,"725 Tehama St UNIT 4, San Francisco, CA",37775283,-122411440,False,2.0,2.0,1599.0,,,2000.0,12/17/15,1.23
80756614,"1011 23rd St APT 2, San Francisco, CA",37755031,-122390251,False,2.0,1.5,1223.0,,,2000.0,1/21/16,0.925
82785286,"181 Ofarrell St STE 514, San Francisco, CA",37786190,-122407630,False,1.0,1.5,1080.0,,,2006.0,12/30/15,0.978
82785479,"750 Van Ness Ave # V704, San Francisco, CA",37782379,-122420166,True,,1.0,395.0,,,2008.0,11/20/15,0.495
82785514,"1394 Mcallister St, San Francisco, CA",37778463,-122434933,False,3.0,2.5,2300.0,,,1890.0,11/13/15,2.1
82785630,"753 Baker St, San Francisco, CA",37778031,-122442157,False,2.0,1.0,1444.0,,,1900.0,11/20/15,1.2
82785876,"1160 Mission St UNIT 904, San Francisco, CA",37778705,-122412635,False,1.0,1.0,765.0,,,2008.0,12/1/15,0.79
82785952,"2 Mint Plz STE 401, San Francisco, CA",37783241,-122407350,False,2.0,2.0,1245.0,,,2009.0,11/24/15,1.25
82785995,"1234 Howard St # 2B3, San Francisco, CA",37775993,-122412506,False,1.0,1.0,888.0,,,2007.0,11/23/15,0.96
82786028,"425 1st St UNIT 802, San Francisco, CA",37786041,-122392654,False,2.0,2.0,1309.0,,,2008.0,12/22/15,1.34
82786211,"310 Townsend St APT 311, San Francisco, CA",37777027,-122395736,False,1.0,1.0,853.0,,,2006.0,12/8/15,0.9
82816304,"1264 Noe St, San Francisco, CA",37748729,-122431892,False,2.0,1.0,1078.0,,,1910.0,11/25/15,1.25
83152921,"177 Townsend St UNIT 527, San Francisco, CA",37778980,-122391754,False,2.0,2.0,1019.0,,,2007.0,11/16/15,1.3
83153276,"964 Potrero Ave, San Francisco, CA",37756742,-122407035,False,,1.0,1130.0,,,1906.0,11/12/15,0.69
83154048,"55 Page St APT 415, San Francisco, CA",37773891,-122421875,False,1.0,1.0,750.0,,,2008.0,12/4/15,0.895
83154302,"888 7th St UNIT 308, San Francisco, CA",37770378,-122401062,False,1.0,1.0,537.0,,,2008.0,11/20/15,0.325
89228573,"901 Bush St APT 307, San Francisco, CA",37789520,-122412277,False,1.0,1.0,477.0,,,1909.0,11/17/15,0.665
89236680,"1816 Castro St, San Francisco, CA",37747035,-122433868,False,2.0,1.0,884.0,,,1918.0,2/2/16,0.85
89236772,"36 Heather Ave, San Francisco, CA",37785161,-122452628,False,1.0,1.0,906.0,,,1949.0,12/15/15,0.81
89236856,"1049 Dolores St APT 4, San Francisco, CA",37752658,-122424819,False,2.0,1.0,904.0,,,1960.0,12/18/15,1.27
89237493,"425 1st St UNIT 4905, San Francisco, CA",37786064,-122392173,False,1.0,1.0,710.0,,,2008.0,12/31/15,1.01
89237721,"301 Main St # T28F, San Francisco, CA",37789333,-122391698,False,2.0,2.0,1323.0,,,2008.0,12/1/15,2.2
89237766,"451 Kansas St UNIT 448, San Francisco, CA",37764114,-122402984,False,2.0,2.5,1030.0,,,2007.0,12/1/15,1.16
89237920,"122 Maynard St, San Francisco, CA",37729094,-122427690,False,5.0,5.0,2700.0,2750.0,sqft,2009.0,12/22/15,0.0105
89237930,"333 Main St # IT8H, San Francisco, CA",37788944,-122391075,False,1.0,1.0,835.0,,,2008.0,12/8/15,0.972
89238065,"338 Spear St UNIT 5J, San Francisco, CA",37789533,-122390371,False,1.0,1.0,1021.0,,,2009.0,11/20/15,1.05
89238087,"425 1st St UNIT 4801, San Francisco, CA",37786933,-122393769,False,1.0,1.0,837.0,,,2008.0,11/20/15,0.481
89238407,"631 Folsom St APT 12B, San Francisco, CA",37784713,-122396873,False,2.0,2.0,1054.0,,,2009.0,11/25/15,1.27
89238425,"1326 Lyon St, San Francisco, CA",37783218,-122444229,False,2.0,1.5,1300.0,,,1906.0,12/17/15,0.945
89238591,"6 Mint Plz APT 601A, San Francisco, CA",37783080,-122407541,False,1.0,1.0,606.0,,,1900.0,12/2/15,0.84
89238700,"1521 Sutter St APT 304, San Francisco, CA",37786731,-122425918,False,2.0,2.0,1098.0,,,2008.0,12/11/15,1.09
89239104,"301 Main St # IT5C, San Francisco, CA",37789333,-122391698,False,2.0,2.0,1752.0,,,2008.0,12/4/15,2.3
89239155,"1501 Greenwich St UNIT 403, San Francisco, CA",37800064,-122424682,False,2.0,2.0,1115.0,,,2008.0,12/8/15,0.0195
89239433,"383 Missouri St, San Francisco, CA",37761581,-122396117,False,2.0,1.0,1625.0,,,1904.0,1/10/16,1.31
89239580,"690 Market St UNIT 1705, San Francisco, CA",37788246,-122403198,False,2.0,2.0,1050.0,,,2007.0,11/23/15,1.05
89239642,"349 Frederick St, San Francisco, CA",37766586,-122449058,False,3.0,2.5,2084.0,,,1900.0,12/11/15,1.52
89239815,"472 12th Ave, San Francisco, CA",37779371,-122470275,False,2.0,1.0,1508.0,,,1931.0,11/16/15,1.25
89239837,"338 Spear St UNIT 10B, San Francisco, CA",37789533,-122390371,False,2.0,2.0,1316.0,,,2009.0,11/17/15,1.48
89239862,"901 Bush St APT 203, San Francisco, CA",37789520,-122412277,False,,,429.0,,,1909.0,11/24/15,0.635
89240177,"451 Kansas St UNIT 631, San Francisco, CA",37764080,-122403289,False,2.0,2.0,928.0,,,2007.0,11/24/15,1.15
89240293,"338 Spear St UNIT 4C, San Francisco, CA",37789533,-122390371,False,1.0,1.0,799.0,,,2009.0,12/23/15,0.949
89240297,"733 Front St UNIT 509, San Francisco, CA",37798027,-122400093,False,1.0,1.0,890.0,,,2007.0,11/20/15,1.2
89240348,"338 Spear St UNIT 39A, San Francisco, CA",37789533,-122390371,False,2.0,2.0,1300.0,,,2009.0,12/23/15,2.75
89240438,"6 Mint Plz APT 702A, San Francisco, CA",37783080,-122407541,False,3.0,3.0,1670.0,,,1900.0,12/16/15,2.55
89240616,"301 Main St # T23C, San Francisco, CA",37789333,-122391698,False,1.0,1.0,809.0,,,2008.0,11/16/15,1.43
94976253,"330 Berry St UNIT 506, San Francisco, CA",37773529,-122396743,False,2.0,2.0,903.0,,,2009.0,12/30/15,0.1125
96013386,"4056 18th St, San Francisco, CA",37761173,-122434059,False,3.0,1.0,1659.0,,,1901.0,2/3/16,1.23
96018886,"300 Berry St UNIT 1212, San Francisco, CA",37773929,-122396240,False,2.0,2.0,966.0,,,2009.0,11/16/15,1.23
96023008,"397 Valley St, San Francisco, CA",37744121,-122430900,False,2.0,1.0,931.0,,,1950.0,11/10/15,1.12
96043590,"300 Berry St UNIT 720, San Francisco, CA",37773929,-122396240,False,1.0,1.0,659.0,,,2008.0,11/30/15,0.72
96048518,"16 Orizaba Ave, San Francisco, CA",37709894,-122462280,False,6.0,6.0,4136.0,2613.0,sqft,2010.0,12/9/15,1.3
111710714,"723 Taylor St # 501, San Francisco, CA",37789192,-122412231,False,1.0,1.0,677.0,,,2010.0,12/2/15,0.798
111711124,"2125 Bryant St APT 5, San Francisco, CA",37760113,-122409928,False,2.0,2.0,1240.0,,,2009.0,11/17/15,1.38
111711143,"2125 Bryant St APT 117, San Francisco, CA",37760177,-122409790,False,2.0,2.0,1328.0,,,2009.0,12/10/15,1.34
111711144,"2125 Bryant St APT 118, San Francisco, CA",37760113,-122409928,False,2.0,2.5,1392.0,,,2009.0,12/10/15,1.45
111926288,"2548 Hyde St, San Francisco, CA",37804429,-122420036,False,3.0,1.5,1362.0,,,1908.0,11/13/15,1.53
111930969,"860 Waller St APT 2, San Francisco, CA",37770488,-122437927,False,2.0,1.0,,,,,11/18/15,1.23
111931130,"860 Waller St APT 1, San Francisco, CA",37770488,-122437927,False,2.0,2.0,1105.0,,,,12/3/15,1.28
111932542,"1355 Pacific Ave UNIT 403, San Francisco, CA",37795295,-122417541,False,1.0,1.0,880.0,,,2010.0,12/1/15,1.23
111934546,"301 Mission St APT 25B, San Francisco, CA",37790542,-122395919,False,1.0,1.0,668.0,,,2009.0,12/2/15,1.05
114314023,"156 Mary Teresa St, San Francisco, CA",37713792,-122398735,False,2.0,2.0,1207.0,,,2008.0,12/18/15,0.8
114317753,"301 Mission St APT 30F, San Francisco, CA",37790542,-122395927,False,2.0,2.0,1601.0,,,2009.0,11/20/15,2.4
114318108,"1442 Grove St # A, San Francisco, CA",37775894,-122440467,False,1.0,1.0,593.0,,,1890.0,12/24/15,0.675
115828655,"480 Mission Bay Blvd N UNIT 614, San Francisco, CA",37771155,-122389034,False,1.0,1.0,928.0,,,2012.0,12/15/15,1.0
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA",37771155,-122389034,False,2.0,2.0,1261.0,,,2012.0,12/16/15,1.43
116089863,"435 China Basin St UNIT 619, San Francisco, CA",37771587,-122388458,False,2.0,2.0,1236.0,,,2012.0,12/18/15,1.49
116155848,"435 China Basin St UNIT 439, San Francisco, CA",37771587,-122388458,False,3.0,2.0,1542.0,,,2012.0,11/10/15,1.77
116156565,"487 Grove St, San Francisco, CA",37777613,-122424469,False,2.0,1.0,1076.0,,,1908.0,11/25/15,1.23
116157065,"356 20th Ave, San Francisco, CA",37781204,-122479389,False,4.0,3.0,2256.0,,,2010.0,11/18/15,1.65
116157280,"830 Alabama St # B, San Francisco, CA",37758160,-122411765,False,3.0,2.0,1853.0,,,1900.0,1/24/16,1.37
116157304,"1480 Golden Gate Ave, San Francisco, CA",37779426,-122434875,False,4.0,2.5,2151.0,,,1900.0,12/17/15,1.81
117672217,"1840 Washington St APT 603, San Francisco, CA",37793212,-122423744,False,1.0,1.0,837.0,,,2012.0,12/2/15,1.05
119584658,"89 Montana St, San Francisco, CA",37716415,-122455688,False,4.0,4.5,3140.0,,,2012.0,12/29/15,1.26
119684777,"967 Hayes St, San Francisco, CA",37775645,-122432222,False,4.0,3.0,3006.0,,,1885.0,12/17/15,1.95
119684869,"5900 3rd St UNIT 2219, San Francisco, CA",37725337,-122399307,False,2.0,2.0,1011.0,,,2010.0,11/20/15,0.68
119685041,"1383 Natoma St, San Francisco, CA",37767116,-122418251,False,3.0,1.0,1424.0,,,1909.0,11/18/15,1.1
119685045,"2828 Polk St, San Francisco, CA",37802829,-122423092,False,2.0,2.0,1325.0,,,1941.0,12/11/15,1.65
119685072,"574 Natoma St APT 302, San Francisco, CA",37779014,-122409446,True,,1.0,370.0,,,2012.0,11/12/15,0.478
119685188,"1902A Filbert St, San Francisco, CA",37798831,-122431053,False,1.0,2.0,1000.0,,,1920.0,11/12/15,0.95
119685425,"235 Waller St APT 5, San Francisco, CA",37771232,-122427551,,,,,,,,11/12/15,0.615
119685503,"829 Folsom St UNIT 412, San Francisco, CA",37781154,-122401649,False,,,634.0,,,2010.0,11/30/15,0.75
119685526,"1902 Filbert St, San Francisco, CA",37798831,-122431053,False,1.0,2.0,1000.0,,,1920.0,11/24/15,0.825
119685556,"5800 3rd St UNIT 1401, San Francisco, CA",37725337,-122399307,False,1.0,1.0,816.0,,,2010.0,12/23/15,0.585
119685619,"23 Rodgers St, San Francisco, CA",37775309,-122409205,False,1.0,1.0,538.0,,,1908.0,12/21/15,0.625
119685789,"1268 Dolores St, San Francisco, CA",37749056,-122425024,False,2.0,2.0,1850.0,,,2012.0,11/30/15,1.44
119685912,"977 Guerrero St, San Francisco, CA",37755558,-122422897,False,2.0,1.0,1440.0,,,1900.0,12/23/15,2.0
119685946,"281 Clinton Park, San Francisco, CA",37768856,-122426261,False,3.0,1.0,1532.0,,,1916.0,12/17/15,1.3
121336978,"315 Moraga St, San Francisco, CA",37756514,-122466064,False,3.0,3.0,1942.0,,,2012.0,11/19/15,1.67
121337574,"315 Arlington St, San Francisco, CA",37736404,-122427276,False,2.0,1.0,1147.0,,,1910.0,12/4/15,1.0
122063856,"1268 Lombard St # 2, San Francisco, CA",37801884,-122422424,False,3.0,2.0,1860.0,,,2013.0,12/23/15,3.19
122063937,"724 Masonic Ave, San Francisco, CA",37774445,-122445869,False,2.0,1.0,1236.0,,,1912.0,11/13/15,1.28
122245120,"55 Alvarado St, San Francisco, CA",37754366,-122422347,False,2.0,1.0,994.0,,,1906.0,12/11/15,1.22
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA",37785770,-122398872,False,2.0,2.0,1241.0,,,2010.0,12/24/15,1.55
123174799,"1080 Sutter St APT 1003, San Francisco, CA",37788066,-122418065,False,2.0,1.0,753.0,,,2013.0,11/25/15,0.77
123174904,"1080 Sutter St APT 1001, San Francisco, CA",37788066,-122418065,False,3.0,2.0,1273.0,,,2014.0,12/18/15,1.45
123596761,"643 Natoma St, San Francisco, CA",37777526,-122410789,False,2.0,1.0,830.0,,,1910.0,12/17/15,0.875
123597223,"1954 Golden Gate Ave, San Francisco, CA",37778246,-122442763,False,2.0,1.0,1275.0,,,1895.0,11/24/15,1.1
123597388,"667 Shotwell St # A, San Francisco, CA",37757851,-122415629,False,1.0,1.0,1212.0,,,1890.0,2/10/16,0.775
123597964,"829 Folsom St UNIT 906, San Francisco, CA",37781154,-122401649,False,,,557.0,,,2010.0,12/7/15,0.675
123598014,"380 14th St APT 507, San Francisco, CA",37768220,-122421779,False,2.0,2.0,,,,2012.0,12/10/15,0.9495
124397844,"2200 Market St APT 205, San Francisco, CA",37765724,-122431383,False,2.0,2.0,1120.0,,,2014.0,12/14/15,1.32
124397860,"2200 Market St APT 202, San Francisco, CA",37765724,-122431383,False,1.0,1.5,916.0,,,2014.0,12/8/15,0.995
124426156,"2175 Quesada Ave #V, San Francisco, CA",37738178,-122400512,,,,,2495.0,sqft,1900.0,12/17/15,0.22
124850278,"8 Octavia St UNIT 401, San Francisco, CA",37772548,-122423362,False,2.0,2.0,968.0,,,2014.0,11/10/15,0.985
124852113,"501 Noriega St # V, San Francisco, CA",37754997,-122469024,,,,,3201.0,sqft,1900.0,11/10/15,0.825
124852223,"534 Leland Ave #V, San Francisco, CA",37714721,-122414497,,,,,2495.0,sqft,1900.0,11/12/15,0.288
124857832,"298 Bemis St # V, San Francisco, CA",37736217,-122432525,,,,,2031.0,sqft,1900.0,11/16/15,1.45
124862135,"8 Octavia St, San Francisco, CA",37772548,-122423362,False,2.0,2.0,1001.0,,,2014.0,11/24/15,0.6845
124865970,"255 Woodside Ave, San Francisco, CA",37746208,-122454769,,,,,1.1,ac,1900.0,11/16/15,24.9
